Source.Name,Cost Center,Cost Center Name,Person Name,Target Type,Job Level,Util % YTD,Util %,Util % Target,Util % Variance,Billability % YTD,Billability %,Billability % Target,Billability % Variance,Total,Avail Total,Direct Total,Indirect Total,OT Hours,Admin,Bench,Bus Dev,Mngmt,Opportunity,Training,Other,Unpaid OT,Fringe Total,Stat & Disc,Vacation,Wellness,Unpaid Regular
FY26_P05_Utilization_2026-02.csv,CC-1020,Mechanical Engineering,Liam Carrasco,Project Leadership,L4 Manager,60.24,55.47,60.00,-4.53,51.46,51.31,55.00,-3.69,160.0,148.0,82.1,65.9,0.0,3.7,15.4,8.8,27.0,6.3,4.2,0.5,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1020,Mechanical Engineering,Maren Yilmaz,Billable Staff,L3 Senior Engineer,88.28,84.26,85.00,-0.74,79.04,77.94,78.00,-0.06,160.0,148.0,124.7,23.3,0.0,4.7,4.1,2.6,6.2,0.0,5.2,0.5,0.0,12.0,8.0,0.0,4.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1020,Mechanical Engineering,Nikhil Petrova,Billable Staff,L2 Engineer,57.14,59.54,85.00,-25.46,50.00,56.56,78.00,-21.44,160.0,152.0,90.5,61.5,0.0,5.4,49.0,0.9,0.9,2.9,1.2,1.2,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1020,Mechanical Engineering,Odessa Duarte,Billable Staff,L2 Engineer,90.00,91.94,85.00,6.94,77.38,82.75,78.00,4.75,160.0,144.0,132.4,11.6,0.0,4.3,0.0,1.0,0.8,0.6,4.4,0.5,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1020,Mechanical Engineering,Priya Halvorsen,Billable Staff,L2 Engineer,80.88,79.79,85.00,-5.21,70.39,71.81,78.00,-6.19,160.0,144.0,114.9,29.1,0.0,4.1,16.1,1.1,1.6,1.0,4.4,0.8,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1020,Mechanical Engineering,Quentin Ferreira,Project Leadership,L5 Principal,60.69,59.12,55.00,4.12,53.10,54.69,50.50,4.19,160.0,148.0,87.5,60.5,0.0,6.4,12.4,13.1,16.9,6.8,4.7,0.2,8.0,12.0,8.0,4.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1020,Mechanical Engineering,Rosalind Moreau,Billable Staff,L1 Analyst,78.14,82.14,80.00,2.14,67.84,71.88,73.50,-1.62,160.0,140.0,115.0,25.0,0.0,3.9,7.4,1.0,0.9,0.0,9.7,2.1,14.0,20.0,8.0,8.0,4.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1020,Mechanical Engineering,Soren Iverson,Billable Staff,L3 Senior Engineer,82.89,83.68,85.00,-1.32,69.46,71.13,78.00,-6.87,160.0,136.0,113.8,22.2,0.0,4.5,1.3,2.1,5.5,6.6,0.4,1.8,0.0,24.0,8.0,12.0,4.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1020,Mechanical Engineering,Tamsin Vasquez,Billable Staff,L1 Analyst,68.37,63.16,80.00,-16.84,58.24,60.00,73.50,-13.50,160.0,152.0,96.0,56.0,0.0,7.6,29.4,0.7,0.9,6.3,9.9,1.2,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1020,Mechanical Engineering,Ulises Larkin,Project Leadership,L4 Manager,67.12,66.69,60.00,6.69,59.04,61.69,55.00,6.69,160.0,148.0,98.7,49.3,0.0,5.5,0.0,8.5,30.0,3.8,0.0,1.5,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1030,Electrical Engineering,Adaeze Haddad,Billable Staff,L3 Senior Engineer,79.85,73.82,85.00,-11.18,68.44,66.44,78.00,-11.56,160.0,144.0,106.3,37.7,0.0,5.4,17.8,4.5,4.4,0.0,5.2,0.4,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1030,Electrical Engineering,Bruno Kowalski,Project Leadership,L4 Manager,56.63,56.36,60.00,-3.64,49.03,49.31,55.00,-5.69,160.0,140.0,78.9,61.1,0.0,5.5,17.5,8.8,24.7,1.8,2.6,0.2,12.0,20.0,8.0,4.0,8.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1030,Electrical Engineering,Clara Bergstrom,Project Leadership,L5 Principal,56.90,57.14,55.00,2.14,50.58,50.00,50.50,-0.50,160.0,140.0,80.0,60.0,0.0,5.8,23.8,9.8,16.4,0.0,4.0,0.2,0.0,20.0,8.0,8.0,4.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1030,Electrical Engineering,Dmitri Delacroix,Billable Staff,L1 Analyst,70.07,74.08,80.00,-5.92,60.34,70.38,73.50,-3.12,160.0,152.0,112.6,39.4,0.0,4.2,25.8,1.4,0.7,0.0,5.6,1.7,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1030,Electrical Engineering,Vera Okafor,Billable Staff,L3 Senior Engineer,86.38,91.79,85.00,6.79,73.63,80.31,78.00,2.31,160.0,140.0,128.5,11.5,0.0,2.8,0.0,2.2,2.5,0.0,3.0,1.0,6.0,20.0,8.0,12.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1030,Electrical Engineering,Wren Nakamura,Overhead,L2 Engineer,18.85,19.86,25.00,-5.14,16.90,17.88,23.00,-5.12,160.0,144.0,28.6,115.4,0.0,5.7,100.3,4.2,1.2,0.0,3.5,0.5,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1030,Electrical Engineering,Xiomara Fontaine,Overhead,L4 Manager,14.62,14.78,25.00,-10.22,12.26,12.56,23.00,-10.44,160.0,136.0,20.1,115.9,0.0,6.6,64.1,15.1,19.8,0.0,8.8,1.5,0.0,24.0,8.0,12.0,4.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1030,Electrical Engineering,Yusuf Novak,Billable Staff,L2 Engineer,68.79,66.11,85.00,-18.89,59.98,59.50,78.00,-18.50,160.0,144.0,95.2,48.8,0.0,5.2,31.6,1.4,1.4,2.5,5.4,1.3,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-1030,Electrical Engineering,Zara Ashworth,Project Leadership,L5 Principal,53.91,48.00,55.00,-7.00,46.79,42.00,50.50,-8.50,160.0,140.0,67.2,72.8,0.0,4.9,28.3,15.4,19.2,0.0,4.0,1.0,0.0,20.0,8.0,4.0,8.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-2010,Project Management,Amara Petrova,Billable Staff,L2 Engineer,85.98,85.00,85.00,0.00,72.36,72.25,78.00,-5.75,160.0,136.0,115.6,20.4,0.0,5.1,2.6,1.5,1.7,0.0,8.8,0.7,6.0,24.0,8.0,12.0,4.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-2010,Project Management,Bennett Duarte,Billable Staff,L3 Senior Engineer,87.54,84.80,85.00,-0.20,77.24,78.60,78.00,0.60,164.0,152.0,128.9,23.1,4.0,7.2,3.1,2.7,3.8,0.0,4.8,1.5,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-2010,Project Management,Camille Halvorsen,Project Leadership,L5 Principal,30.20,24.51,55.00,-30.49,25.60,22.06,50.50,-28.44,160.0,144.0,35.3,108.7,0.0,7.1,63.0,15.6,18.7,0.0,2.3,2.0,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-2010,Project Management,Devon Ferreira,Billable Staff,L3 Senior Engineer,80.41,81.45,85.00,-3.55,68.13,77.38,78.00,-0.62,160.0,152.0,123.8,28.2,0.0,5.0,12.8,3.2,4.5,0.0,1.8,0.9,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-2010,Project Management,Elena Moreau,Project Leadership,L4 Manager,56.95,56.49,60.00,-3.51,46.40,52.25,55.00,-2.75,160.0,148.0,83.6,64.4,0.0,4.4,17.0,5.3,31.7,0.0,5.3,0.7,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-2010,Project Management,Farid Iverson,Billable Staff,L2 Engineer,73.25,86.39,85.00,1.39,65.79,77.75,78.00,-0.25,160.0,144.0,124.4,19.6,0.0,5.0,6.1,1.2,1.1,0.0,4.2,2.0,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-2010,Project Management,Grace Vasquez,Billable Staff,L2 Engineer,87.99,89.00,85.00,4.00,74.15,77.88,78.00,-0.12,160.0,140.0,124.6,15.4,0.0,4.6,0.0,0.7,0.9,3.5,4.4,1.3,0.0,20.0,8.0,8.0,4.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-2010,Project Management,Hassan Larkin,Billable Staff,L2 Engineer,66.47,68.71,85.00,-16.29,56.84,56.69,78.00,-21.31,160.0,132.0,90.7,41.3,0.0,3.6,27.4,2.1,1.7,5.4,0.0,1.1,2.0,28.0,16.0,12.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-2010,Project Management,Imani Okafor,Billable Staff,L1 Analyst,61.17,73.21,80.00,-6.79,55.79,64.06,73.50,-9.44,160.0,140.0,102.5,37.5,0.0,4.7,27.8,1.2,0.9,0.0,1.0,1.9,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-2010,Project Management,Jonas Nakamura,Project Leadership,L4 Manager,58.04,58.72,60.00,-1.28,51.08,54.31,55.00,-0.69,160.0,148.0,86.9,61.1,0.0,4.2,16.9,6.2,29.3,0.0,3.0,1.5,12.0,12.0,8.0,4.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-3010,Field Services,Katya Fontaine,Billable Staff,L2 Engineer,76.14,75.00,85.00,-10.00,66.08,67.50,78.00,-10.50,160.0,144.0,108.0,36.0,0.0,3.6,21.6,1.2,1.4,0.0,7.3,0.9,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-3010,Field Services,Liam Novak,Billable Staff,L3 Senior Engineer,73.99,87.50,85.00,2.50,65.13,74.38,78.00,-3.62,160.0,136.0,119.0,17.0,0.0,2.9,0.0,2.3,1.9,4.1,4.6,1.2,0.0,24.0,8.0,8.0,8.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-3010,Field Services,Maren Ashworth,Billable Staff,L3 Senior Engineer,89.59,81.84,85.00,-3.16,76.03,69.56,78.00,-8.44,160.0,136.0,111.3,24.7,0.0,6.7,8.1,2.1,4.9,1.8,0.0,1.1,0.0,24.0,16.0,0.0,8.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-3010,Field Services,Nikhil Haddad,Billable Staff,L3 Senior Engineer,74.82,70.95,85.00,-14.05,62.30,62.98,78.00,-15.02,178.0,158.0,112.1,45.9,18.0,6.9,16.8,3.9,4.2,3.5,9.2,1.4,0.0,20.0,8.0,8.0,4.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-3010,Field Services,Odessa Kowalski,Project Leadership,L4 Manager,69.58,70.44,60.00,10.44,59.39,59.88,55.00,4.88,160.0,136.0,95.8,40.2,0.0,2.9,0.0,8.6,20.5,0.0,7.3,0.9,4.0,24.0,8.0,8.0,8.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-3010,Field Services,Priya Bergstrom,Billable Staff,L2 Engineer,91.94,84.54,85.00,-0.46,81.70,77.42,78.00,-0.58,190.0,174.0,147.1,26.9,30.0,5.5,16.5,2.0,1.8,0.0,0.5,0.6,6.0,16.0,8.0,4.0,4.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-3010,Field Services,Quentin Delacroix,Billable Staff,L3 Senior Engineer,75.30,86.97,85.00,1.97,67.13,71.75,78.00,-6.25,160.0,132.0,114.8,17.2,0.0,6.0,2.0,1.2,3.6,0.0,4.3,0.1,0.0,28.0,16.0,12.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-3010,Field Services,Rosalind Ashby,Project Leadership,L4 Manager,63.30,65.00,60.00,5.00,56.83,60.13,55.00,5.13,160.0,148.0,96.2,51.8,0.0,6.3,13.9,3.0,24.3,1.1,2.6,0.6,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-3010,Field Services,Soren Salazar,Project Leadership,L4 Manager,61.64,60.90,60.00,0.90,52.91,54.81,55.00,-0.19,160.0,144.0,87.7,56.3,0.0,5.5,6.9,9.6,32.6,0.0,0.0,1.7,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-3010,Field Services,Tamsin Thorne,Project Leadership,L4 Manager,50.11,49.04,60.00,-10.96,41.87,41.69,55.00,-13.31,160.0,136.0,66.7,69.3,0.0,5.0,22.0,3.8,30.0,0.3,7.5,0.7,0.0,24.0,8.0,12.0,4.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-4010,Digital Solutions,Adaeze Whitfield,Billable Staff,L3 Senior Engineer,70.27,89.02,85.00,4.02,62.14,73.44,78.00,-4.56,160.0,132.0,117.5,14.5,0.0,3.8,1.7,1.5,4.3,0.0,2.3,0.9,0.0,28.0,16.0,4.0,8.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-4010,Digital Solutions,Bruno Rathore,Project Leadership,L4 Manager,61.38,66.11,60.00,6.11,53.03,59.50,55.00,4.50,160.0,144.0,95.2,48.8,0.0,5.0,4.2,6.7,24.8,5.2,1.6,1.3,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-4010,Digital Solutions,Clara Carrasco,Project Leadership,L4 Manager,47.09,46.18,60.00,-13.82,41.24,41.56,55.00,-13.44,160.0,144.0,66.5,77.5,0.0,4.5,33.1,6.2,26.0,0.0,6.3,1.4,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-4010,Digital Solutions,Dmitri Yilmaz,Billable Staff,L3 Senior Engineer,83.17,83.77,85.00,-1.23,70.19,75.49,78.00,-2.51,162.0,146.0,122.3,23.7,2.0,4.7,3.2,1.8,5.4,0.0,8.5,0.1,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-4010,Digital Solutions,Ulises Sandoval,Project Leadership,L4 Manager,43.94,60.69,60.00,0.69,38.51,54.63,55.00,-0.37,160.0,144.0,87.4,56.6,0.0,3.7,21.8,4.0,24.0,0.0,1.1,2.0,2.0,16.0,8.0,8.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-4010,Digital Solutions,Vera Lindqvist,Billable Staff,L2 Engineer,81.59,70.93,85.00,-14.07,68.50,62.06,78.00,-15.94,160.0,140.0,99.3,40.7,0.0,6.7,24.1,1.4,0.9,0.0,6.5,1.1,10.0,20.0,8.0,12.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-4010,Digital Solutions,Wren Beaumont,Billable Staff,L3 Senior Engineer,70.32,54.58,85.00,-30.42,60.30,49.78,78.00,-28.22,182.0,166.0,90.6,75.4,22.0,7.5,53.2,2.4,3.8,3.8,3.1,1.6,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-4010,Digital Solutions,Xiomara Mbeki,Project Leadership,L4 Manager,53.99,61.25,60.00,1.25,44.78,52.06,55.00,-2.94,160.0,136.0,83.3,52.7,0.0,5.0,7.3,11.5,20.5,3.2,4.5,0.7,0.0,24.0,8.0,8.0,8.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-4010,Digital Solutions,Yusuf Adeyemi,Billable Staff,L2 Engineer,82.25,82.23,85.00,-2.77,70.52,76.06,78.00,-1.94,160.0,148.0,121.7,26.3,0.0,4.1,15.7,0.9,1.1,0.0,3.2,1.3,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P05_Utilization_2026-02.csv,CC-4010,Digital Solutions,Zara Mensah,Project Leadership,L4 Manager,31.22,31.25,60.00,-28.75,27.83,27.78,55.00,-27.22,180.0,160.0,50.0,110.0,20.0,6.9,53.4,9.1,33.3,4.8,2.3,0.2,0.0,20.0,16.0,4.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1010,Structural Engineering,Amara Ashby,Billable Staff,L3 Senior Engineer,84.70,96.14,85.00,11.14,73.78,82.07,78.00,4.07,164.0,140.0,134.6,5.4,0.0,1.9,0.0,1.4,1.4,0.0,0.6,0.1,0.0,24.0,8.0,16.0,0.0,12.0
FY26_P06_Utilization_2026-03.csv,CC-1010,Structural Engineering,Bennett Salazar,Billable Staff,L3 Senior Engineer,93.19,93.27,85.00,8.27,82.14,89.03,78.00,11.03,176.0,168.0,156.7,11.3,0.0,2.1,0.0,1.8,2.1,0.0,4.4,0.9,0.0,8.0,0.0,8.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1010,Structural Engineering,Camille Thorne,Billable Staff,L3 Senior Engineer,87.94,94.50,85.00,9.50,76.24,90.48,78.00,12.48,188.0,180.0,170.1,9.9,12.0,2.2,0.0,1.7,1.8,1.2,2.2,0.8,0.0,8.0,0.0,8.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1010,Structural Engineering,Devon Sandoval,Billable Staff,L1 Analyst,77.31,75.13,80.00,-4.87,68.30,68.30,73.50,-5.20,176.0,160.0,120.2,39.8,0.0,6.7,29.4,0.7,1.0,0.0,1.4,0.6,0.0,16.0,0.0,8.0,8.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1010,Structural Engineering,Elena Lindqvist,Billable Staff,L1 Analyst,68.81,63.50,80.00,-16.50,57.96,57.73,73.50,-15.77,176.0,160.0,101.6,58.4,0.0,5.8,43.6,1.0,0.5,3.2,3.4,0.9,0.0,16.0,0.0,16.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1010,Structural Engineering,Farid Beaumont,Billable Staff,L3 Senior Engineer,95.26,93.72,85.00,8.72,82.53,83.07,78.00,5.07,176.0,156.0,146.2,9.8,0.0,2.3,0.0,2.0,1.7,0.0,2.7,1.1,0.0,20.0,0.0,12.0,8.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1010,Structural Engineering,Grace Mbeki,Billable Staff,L1 Analyst,73.75,72.13,80.00,-7.87,61.48,65.57,73.50,-7.93,176.0,160.0,115.4,44.6,0.0,7.9,30.7,1.0,0.7,0.0,2.3,2.0,0.0,16.0,0.0,16.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1010,Structural Engineering,Hassan Adeyemi,Billable Staff,L2 Engineer,60.39,57.97,85.00,-27.03,53.02,56.65,78.00,-21.35,176.0,172.0,99.7,72.3,0.0,7.1,59.7,1.6,1.8,0.0,0.0,2.1,0.0,4.0,0.0,4.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1010,Structural Engineering,Imani Mensah,Billable Staff,L3 Senior Engineer,80.88,85.60,85.00,0.60,73.41,81.70,78.00,3.70,176.0,168.0,143.8,24.2,0.0,4.8,10.2,2.3,4.6,0.0,1.7,0.6,0.0,8.0,0.0,8.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1010,Structural Engineering,Jonas Whitfield,Billable Staff,L1 Analyst,71.26,70.22,80.00,-9.78,62.27,65.92,73.50,-7.58,196.0,184.0,129.2,54.8,20.0,7.2,42.9,0.8,1.2,0.0,2.5,0.2,6.0,12.0,0.0,12.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1010,Structural Engineering,Katya Rathore,Billable Staff,L1 Analyst,79.98,76.79,80.00,-3.21,70.18,73.30,73.50,-0.20,176.0,168.0,129.0,39.0,0.0,6.1,31.3,0.3,0.7,0.0,0.0,0.6,0.0,8.0,0.0,8.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1020,Mechanical Engineering,Liam Carrasco,Project Leadership,L4 Manager,60.44,61.31,60.00,1.31,52.64,58.52,55.00,3.52,176.0,168.0,103.0,65.0,0.0,7.8,4.6,10.3,31.7,7.9,1.3,1.4,0.0,8.0,0.0,8.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1020,Mechanical Engineering,Maren Yilmaz,Billable Staff,L3 Senior Engineer,87.80,85.45,85.00,0.45,78.14,73.93,78.00,-4.07,178.0,154.0,131.6,22.4,2.0,4.9,0.7,4.1,3.0,2.9,4.5,2.3,0.0,24.0,0.0,16.0,8.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1020,Mechanical Engineering,Nikhil Petrova,Billable Staff,L2 Engineer,57.84,61.04,85.00,-23.96,51.16,56.88,78.00,-21.12,176.0,164.0,100.1,63.9,0.0,6.4,40.1,2.9,2.0,5.9,5.9,0.7,0.0,12.0,0.0,4.0,8.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1020,Mechanical Engineering,Odessa Duarte,Billable Staff,L2 Engineer,90.01,90.05,85.00,5.05,79.50,88.35,78.00,10.35,212.0,208.0,187.3,20.7,36.0,5.9,4.4,2.6,1.8,0.0,5.9,0.1,0.0,4.0,0.0,4.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1020,Mechanical Engineering,Priya Halvorsen,Billable Staff,L2 Engineer,81.44,84.17,85.00,-0.83,71.11,74.60,78.00,-3.40,176.0,156.0,131.3,24.7,0.0,4.6,13.6,1.9,1.2,0.5,2.8,0.1,0.0,20.0,0.0,20.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1020,Mechanical Engineering,Quentin Ferreira,Project Leadership,L5 Principal,60.21,57.94,55.00,2.94,53.03,52.67,50.50,2.17,176.0,160.0,92.7,67.3,0.0,6.8,28.8,15.5,14.2,0.0,0.0,2.0,0.0,16.0,0.0,12.0,4.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1020,Mechanical Engineering,Rosalind Moreau,Billable Staff,L1 Analyst,78.32,79.19,80.00,-0.81,68.53,71.99,73.50,-1.51,176.0,160.0,126.7,33.3,0.0,7.4,20.0,0.6,0.5,0.0,4.8,0.0,0.0,16.0,0.0,16.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1020,Mechanical Engineering,Soren Iverson,Billable Staff,L3 Senior Engineer,82.56,81.03,85.00,-3.97,69.86,71.82,78.00,-6.18,176.0,156.0,126.4,29.6,0.0,7.0,10.2,2.7,5.0,0.0,4.5,0.2,0.0,20.0,0.0,16.0,4.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1020,Mechanical Engineering,Tamsin Vasquez,Billable Staff,L1 Analyst,67.87,65.51,80.00,-14.49,58.21,58.07,73.50,-15.43,176.0,156.0,102.2,53.8,0.0,5.7,33.4,0.9,0.8,3.1,8.3,1.6,0.0,20.0,0.0,16.0,4.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1020,Mechanical Engineering,Ulises Larkin,Project Leadership,L4 Manager,68.01,72.25,60.00,12.25,60.16,65.68,55.00,10.68,176.0,160.0,115.6,44.4,0.0,4.2,0.0,6.5,25.9,1.5,5.7,0.6,0.0,16.0,0.0,12.0,4.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1030,Electrical Engineering,Adaeze Haddad,Billable Staff,L3 Senior Engineer,79.52,78.08,85.00,-6.92,69.77,76.31,78.00,-1.69,176.0,172.0,134.3,37.7,0.0,4.7,17.5,2.3,5.1,2.4,3.9,1.8,0.0,4.0,0.0,4.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1030,Electrical Engineering,Bruno Kowalski,Project Leadership,L4 Manager,57.36,60.60,60.00,0.60,50.33,56.56,55.00,1.56,180.0,168.0,101.8,66.2,4.0,6.6,6.9,11.5,27.8,0.0,11.7,1.7,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1030,Electrical Engineering,Clara Bergstrom,Project Leadership,L5 Principal,57.42,59.88,55.00,4.88,51.46,55.80,50.50,5.30,176.0,164.0,98.2,65.8,0.0,6.5,12.9,27.4,17.3,0.0,0.0,1.7,10.0,12.0,0.0,4.0,8.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1030,Electrical Engineering,Dmitri Delacroix,Billable Staff,L1 Analyst,70.87,74.51,80.00,-5.49,61.88,69.43,73.50,-4.07,176.0,164.0,122.2,41.8,0.0,8.0,25.0,1.4,1.2,0.0,5.0,1.2,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1030,Electrical Engineering,Vera Okafor,Billable Staff,L3 Senior Engineer,88.73,98.49,85.00,13.49,77.55,96.25,78.00,18.25,176.0,172.0,169.4,2.6,0.0,0.9,0.0,0.6,0.5,0.0,0.5,0.1,0.0,4.0,0.0,4.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1030,Electrical Engineering,Wren Nakamura,Overhead,L2 Engineer,19.57,22.86,25.00,-2.14,17.74,21.82,23.00,-1.18,176.0,168.0,38.4,129.6,0.0,5.8,106.5,7.8,1.7,0.0,7.4,0.4,0.0,8.0,0.0,8.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1030,Electrical Engineering,Xiomara Fontaine,Overhead,L4 Manager,14.20,12.18,25.00,-12.82,12.02,10.80,23.00,-12.20,176.0,156.0,19.0,137.0,0.0,5.5,103.9,6.0,17.0,0.0,3.0,1.6,6.0,20.0,0.0,20.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1030,Electrical Engineering,Yusuf Novak,Billable Staff,L2 Engineer,69.32,71.92,85.00,-13.08,60.61,63.75,78.00,-14.25,176.0,156.0,112.2,43.8,0.0,5.9,27.6,0.7,1.3,0.0,7.6,0.7,0.0,20.0,0.0,12.0,8.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-1030,Electrical Engineering,Zara Ashworth,Project Leadership,L5 Principal,54.38,56.49,55.00,1.49,47.98,53.92,50.50,3.42,176.0,168.0,94.9,73.1,0.0,7.1,19.1,15.4,18.9,7.3,3.5,1.8,20.0,8.0,0.0,8.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-2010,Project Management,Amara Petrova,Billable Staff,L2 Engineer,86.60,89.55,85.00,4.55,73.53,79.38,78.00,1.38,176.0,156.0,139.7,16.3,0.0,3.6,0.0,0.8,1.3,4.6,5.7,0.3,0.0,20.0,0.0,20.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-2010,Project Management,Bennett Duarte,Billable Staff,L3 Senior Engineer,87.45,87.01,85.00,2.01,77.88,81.08,78.00,3.08,176.0,164.0,142.7,21.3,0.0,5.5,0.0,3.6,5.6,3.5,2.7,0.4,6.0,12.0,0.0,12.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-2010,Project Management,Camille Halvorsen,Project Leadership,L5 Principal,28.90,23.39,55.00,-31.61,25.03,22.33,50.50,-28.17,176.0,168.0,39.3,128.7,0.0,6.2,89.6,8.6,19.2,0.0,3.7,1.4,0.0,8.0,0.0,8.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-2010,Project Management,Devon Ferreira,Billable Staff,L3 Senior Engineer,80.69,81.95,85.00,-3.05,69.52,76.36,78.00,-1.64,176.0,164.0,134.4,29.6,0.0,8.1,11.2,2.7,3.1,0.0,3.2,1.3,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P06_Utilization_2026-03.csv,CC-2010,Project Management,Elena Moreau,Project Leadership,L4 Manager,57.27,58.69,60.00,-1.31,47.58,53.35,55.00,-1.65,176.0,160.0,93.9,66.1,0.0,6.4,11.4,7.6,30.9,0.0,7.8,2.0,0.0,16.0,0.0,16.0,0.0,0.0
